id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2324263,2,17,0,"Dr. Ursula von der Leyen, Bundesministerin für Familie, Senioren, Frauen und Jugend",Dr. Ursula von der Leyen,ursula-leyen,96,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324264,2,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,97,"Der Bundesminister für Gesundheit, Dr. Philipp Rösler?",data/txt/17002.txt,chair,
2324265,2,17,0,"Dr. Philipp Rösler, Bundesminister für Gesundheit",Dr. Philipp Rösler,philipp-rosler,98,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324266,2,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,99,"Der Bundesminister für Verkehr, Bau und Stadtentwicklung, Dr. Peter Ramsauer?",data/txt/17002.txt,chair,
2324267,2,17,0,"Dr. Peter Ramsauer, Bundesminister für Verkehr, Bau und Stadtentwicklung",Dr. Peter Ramsauer,peter-ramsauer,100,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324268,2,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,101,"Der Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit, Dr. Norbert Röttgen?",data/txt/17002.txt,chair,
2324269,2,17,0,"Dr. Norbert Röttgen, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit",Dr. Norbert Röttgen,norbert-rottgen,102,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324270,2,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,103,"Die Bundesministerin für Bildung und Forschung, Frau Dr. Annette Schavan?",data/txt/17002.txt,chair,
2324271,2,17,0,"Dr. Annette Schavan, Bundesministerin für Bildung und Forschung",Dr. Annette Schavan,annette-schavan,104,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324272,2,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,105,"Der Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung, Dirk Niebel?",data/txt/17002.txt,chair,
2324273,2,17,0,"Dirk Niebel, Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung",Dirk Niebel,dirk-niebel,106,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324274,2,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,107,"Der Bundesminister für besondere Aufgaben, Ronald Pofalla?",data/txt/17002.txt,chair,
2324275,2,17,0,"Ronald Pofalla, Bundesminister für besondere Aufgaben",Ronald Pofalla,ronald-pofalla,108,"Ich schwöre es, so wahr mir Gott helfe.",data/txt/17002.txt,speech,
2324276,2,17,0,,,,109,Beifall bei der CDU/CSU und der FDP sowie bei Abgeordneten der SPD,data/txt/17002.txt,poi,
2324277,2,17,0,"Ronald Pofalla, Bundesminister für besondere Aufgaben",Ronald Pofalla,ronald-pofalla,110,,data/txt/17002.txt,speech,
