id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2575424,144,17,0,Gegenruf des Abg. Sören Bartol [SPD],Sören Bartol,soren-bartol,430,Das ist zynisch!,data/txt/17144.txt,poi,spd
2575425,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,431,"Das machen Sie aus ideologischer Verblendung heraus kaputt, und dann wundern Sie sich in fünf Jahren, was vor Ort los sein wird, und dann kommt wieder das große Geschrei. Nein, man muss jetzt präventiv handeln, und zwar mit den richtigen Mitteln.

Schauen Sie sich doch einmal Ihre eigenen Untersuchungen zur Städtebauförderung an, die das Ministerium in Auftrag gegeben hat. Darin steht erstens, dass auch das Projekt Soziale Stadt hervorragend gewirkt hat, und zweitens, dass das einen ähnlichen Effekt wie die energetische Sanierung hat, dass nämlich 1 Euro, den wir ausgeben, mindestens 7 Euro an weiteren Investitionen vor Ort folgen. Städtebauförderung ist auch Mittelstandsförderung, und Sie haben die gekürzt. Das ist die Wahrheit.",data/txt/17144.txt,speech,spd
2575426,144,17,0,,,,432,Beifall bei der SPD sowie des Abg. Dr. Anton Hofreiter [BÜNDNIS 90/DIE GRÜNEN],data/txt/17144.txt,poi,
2575427,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,433,"Dasselbe gilt für die energetische Sanierung und den Klimaschutz. 2 Milliarden Euro war die Linie, von der wir ausgegangen sind. Sie haben gesagt, dass Sie 1,5 Milliarden Euro aus dem Haushalt dazugeben. Das bedeutet, dass 500 Millionen Euro fehlen.

Sie haben dann das Spiel in Bezug auf die Frage der Verschiebung der Finanzierung angefangen und die steuerliche Förderung ins Spiel gebracht. Wir haben Ihnen im Vermittlungsausschuss angeboten,",data/txt/17144.txt,speech,spd
2575428,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,434,Nichts haben Sie angeboten!,data/txt/17144.txt,poi,fdp
2575429,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,435,"eine Arbeitsgruppe zu bilden und uns darüber zu unterhalten, wie wir energetische Sanierung auch auf diesem Wege durchführen können. Sie aber haben Vorbedingungen gestellt, damit diese Arbeitsgruppe gar nicht zustande kommt. Sie wollen das nämlich nicht; das ist die Wahrheit.",data/txt/17144.txt,speech,spd
2575430,144,17,0,,,,436,Beifall bei der SPD und beim BÜNDNIS 90/ DIE GRÜNEN,data/txt/17144.txt,poi,
2575431,144,17,0,Dirk Fischer [Hamburg] [CDU/CSU],Dirk Fischer,dirk-fischer,437,Welche Vorbedingung? Nennen Sie mal die Vorbedingung! Das ist interessant!,data/txt/17144.txt,poi,cducsu
2575432,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,438,"Sie haben in Ihrer Regierungszeit die Mittel für energetische Sanierung gekürzt. Damit haben Sie auch Arbeitsplätze im Mittelstand vernichtet. Jetzt versuchen Sie einen Etikettenschwindel, um das Gegenteil zu zeigen. Das wird Ihnen aber nicht gelingen.",data/txt/17144.txt,speech,spd
2575433,144,17,0,,,,439,Beifall bei der SPD und dem BÜNDNIS 90/ DIE GRÜNEN,data/txt/17144.txt,poi,
2575434,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,440,Das ist ja unfassbar!,data/txt/17144.txt,poi,fdp
2575435,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,441,"Es wäre noch eine ganze Menge zum Thema Konzeption zu sagen. Wenn Sie, Herr Ramsauer, an diesem Rednerpult sagen, der gesamte zusätzliche Güterverkehr, der auf der Straße entstehen wird, müsse auf die Schiene, dann müssen Sie die Weichen entsprechend stellen. Dann können Sie nicht alle Einnahmen aus der Lkw-Maut für die Straße verwenden, sondern müssen erkennen, dass die Verkehrsträger zusammenhängen und ein Verbund benötigt wird. Es genügt nicht, von dieser 1 Milliarde Euro 100 Millionen Euro in die Schiene zu stecken. Das wird nicht funktionieren.",data/txt/17144.txt,speech,spd
2575436,144,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,442,Nein!,data/txt/17144.txt,poi,spd
2575437,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,443,"Herr Ramsauer, es fehlt Ihnen nicht nur an Geld. Viel schlimmer ist, dass es Ihnen an der Idee von einer modernen, zukunftsgerichteten Verkehrspolitik fehlt.",data/txt/17144.txt,speech,spd
2575438,144,17,0,,,,444,Beifall bei der SPD und dem BÜNDNIS 90/ DIE GRÜNEN,data/txt/17144.txt,poi,
2575439,144,17,0,Florian Pronold (SPD),Florian Pronold,florian-pronold,445,,data/txt/17144.txt,speech,spd
2575440,144,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,446,Das Wort erhält nun der Kollege Sebastian Körber für die FDP-Fraktion.,data/txt/17144.txt,chair,
2575441,144,17,0,,,,447,Beifall bei der FDP und der CDU/CSU,data/txt/17144.txt,poi,
2575442,144,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,448,,data/txt/17144.txt,chair,
2575443,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,449,Herr Präsident! Meine sehr verehrten Damen und Herren! Ich habe mir jetzt sehr viele Vorwürfe und ideologisch verblendete Konzeptionen angehört.,data/txt/17144.txt,speech,fdp
2575444,144,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,450,"Na, na, na!",data/txt/17144.txt,poi,spd
2575445,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,451,"Mir fiel aber auf, dass Sie keinen einzigen Ansatz geliefert haben, was Sie besser machen möchten. Das war bei allen Reden, die ich von Ihnen gerade gehört habe, die größte Enttäuschung.",data/txt/17144.txt,speech,fdp
2575446,144,17,0,,,,452,Beifall bei der FDP und der CDU/CSU,data/txt/17144.txt,poi,
2575447,144,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,453,"Haben Sie unsere Anträge nicht gelesen, Herr Kollege?",data/txt/17144.txt,poi,spd
2575448,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,454,"Meine sehr verehrten Damen und Herren, Mobilität ist eine Grundvoraussetzung für die Teilhabe am gesellschaftlichen Leben und Ausdruck persönlicher Freiheit. Eine leistungsfähige Infrastruktur ist die Lebensader unserer Volkswirtschaft und Gesellschaft. Deshalb haben wir hier - mit 1 Milliarde Euro zusätzlich - bewusst einen Schwerpunkt gesetzt. Frau Kollegin Winterstein hat dazu schon Ausführungen gemacht.

Wer das für selbstverständlich hält oder es als zu wenig oder zu viel einschätzt, der möge doch nach Nordrhein-Westfalen schauen. Dort haben Sie nämlich - allein mit 100 Ortsumgehungsstraßen - ein ideologisches Streichkonzert durchgeführt. Damit werden die Menschen weiterhin Lärm und Abgasen ausgesetzt. Das ist, finde ich, völlig inakzeptabel.",data/txt/17144.txt,speech,fdp
2575449,144,17,0,,,,455,Beifall bei der FDP und der CDU/CSU,data/txt/17144.txt,poi,
2575450,144,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,456,"Nein, dort sind wir mutig! Das sollten Sie auch mal machen! Das erwarten die Leute von uns!",data/txt/17144.txt,poi,spd
2575451,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,457,"In Sachen Blockade kennen sich insbesondere die Grünen aus. Am Sonntag findet in Stuttgart eine Volksabstimmung statt. Dabei geht es um eines der größten Projekte im Bereich der Stadtentwicklung. Es ist das Größte, was eine Region überhaupt nur bekommen kann. Hier wird ein großer Akzent sowohl für den Nahverkehr als auch für den Fernverkehr gesetzt. Da wird von Ihnen so einiges erzählt. Deswegen bin ich dankbar, dass der Minister das richtiggestellt und gesagt hat, dass andere Projekte in Baden-Württemberg, die wichtig sind, gar nicht mehr kommen. Ich nenne in diesem Zusammenhang die Südbahn und die Rheintalbahn.",data/txt/17144.txt,speech,fdp
2575452,144,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,458,Man kann das Geld nur einmal ausgeben!,data/txt/17144.txt,poi,gruene
2575453,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,459,"Hier soll generationenübergreifend in die Zukunft einer Region investiert werden. Ich glaube, andere Regionen in diesem Land würden sich die Finger danach lecken.",data/txt/17144.txt,speech,fdp
2575454,144,17,0,,,,460,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17144.txt,poi,
2575455,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,461,"Das Geld - auch das gehört zur Wahrheit; die Menschen in Stuttgart bzw. Baden-Württemberg sollten das berücksichtigen - bleibt nach einem negativen Ausgang nicht etwa in Baden-Württemberg, wie es der dort ansässige Verkehrsminister erzählt. Es geht zurück nach Berlin und wird anderweitig ausgegeben. Ich weiß auch gar nicht, wie Sie dann zwischen Stuttgart und dem Castortransport hin- und herpendeln wollen. Der Kollege Ströbele wird es mit dem Fahrrad gar nicht schaffen; aber vielleicht kann ihn der Herr Ministerpräsident Kretschmann im Helikopter mitnehmen.",data/txt/17144.txt,speech,fdp
2575456,144,17,0,,,,462,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17144.txt,poi,
2575457,144,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,463,Da klatscht nicht mal die Union!,data/txt/17144.txt,poi,gruene
2575458,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,464,"Wie werden wir in einer immer älter werdenden Gesellschaft leben? Auch diese Frage ist angesprochen worden. Ich muss hier richtigstellen, weil das eben falsch dargestellt worden ist: Der Bedarf an barrierefreien Wohnungen wird immer größer. Hierfür gibt es auch im Jahr 2012 - das hat die KfW bereits mitgeteilt - zinsgünstige Kredite aus dem Programm Altersgerecht Umbauen. Das wird mit Eigenmitteln weitergeführt. Hierfür hat die KfW ausdrücklich Lob verdient.",data/txt/17144.txt,speech,fdp
2575459,144,17,0,,,,465,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17144.txt,poi,
2575460,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,466,"Dieses Programm kommt älteren Menschen, Familien mit Kindern, aber auch Behinderten zugute. Darüber hinaus trägt es der Entlastung der sozialen Pflegekassen unter dem Motto Ambulant vor stationär Rechnung.

Es ist sicher unbefriedigend, dass im Jahr 2012, dem Europäischen Jahr für aktives Altern und Solidarität zwischen den Generationen, keine Fortsetzung der heuer auslaufenden Bundesförderung möglich ist. Allerdings bin ich zuversichtlich, dass die Bundesregierung hierfür - basierend auf den Ergebnissen des Zensus und auf den Bericht zur demografischen Lage des Innenministers aufbauend - im nächsten Jahr Mittel für eine ressortübergreifende Initiative bereitstellt.

Mit dem vorliegenden Haushalt werden wir auch unserer Verantwortung gegenüber den Kommunen gerecht. Neben den Verkehrsinvestitionen wirken hier die 1,5 Milliarden Euro für das CO2-Gebäudesanierungsprogramm - Herr Kollege Pronold, vielleicht hören Sie einmal kurz zu -; das ist verstetigt worden. Es war Ihr Minister Tiefensee, der diese Mittel auf drei Jahre befristet hat. Erzählen Sie bitte nichts anderes! Sie hatten dafür überhaupt nichts mehr bereitgestellt.",data/txt/17144.txt,speech,fdp
2575461,144,17,0,,,,467,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17144.txt,poi,
2575462,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,468,"Zu den Städtebaufördermitteln. Zählen Sie die Summen doch einfach zusammen. Gerade im Bereich Soziale Stadt gibt es wieder mehr Geld,",data/txt/17144.txt,speech,fdp
2575463,144,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,469,Das ist eine Frechheit!,data/txt/17144.txt,poi,spd
2575464,144,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,470,Das ist alles unterfinanziert!,data/txt/17144.txt,poi,spd
2575465,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,471,"auch für den ländlichen Raum gibt es Mittelaufwüchse. Die Feststellung, die Sie treffen, ist falsch. Wenn Sie die 455 Millionen Euro und die 92 Millionen Euro für das KfW-Programm Energetische Stadtsanierung zusammenrechnen, Herr Kollege Kindler, dann ergibt das 547 Millionen Euro. Das ist mehr Geld für Städtebauförderung, als Sie je bereitgestellt haben.",data/txt/17144.txt,speech,fdp
2575466,144,17,0,,,,472,Beifall bei der FDP und der CDU/CSU,data/txt/17144.txt,poi,
2575467,144,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,473,Das kann man aber nicht zusammenrechnen! Das ist keine Städtebauförderung! Ist das so schwierig? Müssen wir ein Seminar machen?,data/txt/17144.txt,poi,spd
2575468,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,474,"- Ich kann Ihnen das gerne erklären. Sie sollten sich durchlesen, für was die Mittel im Programm Energetische Stadtsanierung verwendet werden können.",data/txt/17144.txt,speech,fdp
2575469,144,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,475,Das liegt aber nicht in der Systematik der Städtebauförderung! Kriegen wir das irgendwann einmal geregelt und verstanden?,data/txt/17144.txt,poi,spd
2575470,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,476,"Es trägt nämlich dazu bei, dass wir mehr dezentrale Energieversorgung vor Ort gewährleisten können. Gerade das wollen wir. Wenn wir aus der Atomenergie aussteigen wollen, ist es innerhalb der Städte und Gemeinden erst recht ein Beitrag dazu, dass wir gerade in den Regionen und Städten eine dezentrale Energieversorgung vor Ort haben. Das müssen Sie einfach einmal zur Kenntnis nehmen.",data/txt/17144.txt,speech,fdp
2575471,144,17,0,,,,477,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17144.txt,poi,
2575472,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,478,"Die beste Energie ist die, die erst gar nicht verbraucht wird. Man kann durch Dämmung, durch neue Fenster oder durch eine neue Heizung zur energetischen Sanierung beitragen. Es ist nicht nur bedauerlich, sondern eigentlich eine Frechheit, was Sie im Vermittlungsausschuss abziehen. Es sind gerade die rot-grün geführten Bundesländer, die gefühlt überall in ihrem Koalitionsvertrag stehen haben: Angesichts des großen Klimawandels muss man etwas zur Sanierung beitragen. - Sie bewegen sich aber keinen Deut auf uns zu.

Ich finde, es gehört zur Glaubwürdigkeit dazu - das richtet sich insbesondere an die Adresse der Kollegen von den Grünen und von der SPD -, dass Sie bereit sind, zur Kenntnis zu nehmen, dass es gut ist, eine energetische Sanierung durchzuführen - das erzählen Sie auch immer, übrigens mit den falschen, weil veralteten Zahlen -, weil dadurch zusätzliche Investitionen angeregt werden. Diese Investitionen werden auch in den Kommunen und in den Ländern gehoben. Ihr Vorgehen ist nicht akzeptabel, und ich fordere Sie auf, Ihre Blockadehaltung aufzugeben.",data/txt/17144.txt,speech,fdp
2575473,144,17,0,,,,479,Beifall bei der FDP und der CDU/CSU,data/txt/17144.txt,poi,
2575474,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,480,"Auch mit einem neuen Mietrecht unternehmen wir die Anstrengung, dass die energetische Sanierung vereinfacht wird. Hierfür bin ich der Bundesjustizministerin sehr dankbar. Ich glaube, dass es in Kombination mit dem Steuerbonus und mit dem CO2-Gebäudesanierungsprogramm möglich ist, im Bereich der energetischen Sanierung große Anstrengungen zu unternehmen.",data/txt/17144.txt,speech,fdp
2575475,144,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,481,Da klatscht ja nicht einmal die FDP!,data/txt/17144.txt,poi,spd
2575476,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,482,"Diese Koalition beweist den Mut und den Willen, die richtigen Investitionen in diesem Haushalt zu treffen: für Verkehr, Bau und Stadtentwicklung, für diese Generation und auch für die nächste.

Vielen Dank.",data/txt/17144.txt,speech,fdp
2575477,144,17,0,,,,483,Beifall bei der FDP und der CDU/CSU,data/txt/17144.txt,poi,
2575478,144,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,484,,data/txt/17144.txt,speech,fdp
2575479,144,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,485,Das Wort erhält nun der Kollege Roland Claus für die Fraktion Die Linke.,data/txt/17144.txt,chair,
2575480,144,17,0,,,,486,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575481,144,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,487,,data/txt/17144.txt,chair,
2575482,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,488,"Herr Präsident! Meine sehr verehrten Damen und Herren! In der Tat reden wir hier über den größten Investitionsetat des Bundes. Ich freue mich, dass die Medien inzwischen einen Begriff, den wir hier im Parlament oft benutzt haben, aufgegriffen haben und von dem Infrastrukturetat des Bundes sprechen.

Bei so viel Inhalt muss man auch ein Wort über den Stil verlieren: Bei so großen Investitionen gibt es natürlich die Bereitschaft, interfraktionell an Entscheidungen mitzuwirken und auch schwierige Entscheidungen mitzutragen. Das Bundesministerium konnte während der gesamten Haushaltsberatungen davon ausgehen, dass auch die Oppositionsabgeordneten schwierige Entscheidungen mittragen. Wir haben Ihnen, Herr Bundesminister Ramsauer, wenn man so will, einiges durchgehen lassen.",data/txt/17144.txt,speech,linke
2575483,144,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,489,Das war aber schlecht!,data/txt/17144.txt,poi,spd
2575484,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,490,Wir haben Ihnen einen Vertrauensvorschuss gewährt.,data/txt/17144.txt,speech,linke
2575485,144,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,491,Das war ein großer Fehler!,data/txt/17144.txt,poi,spd
2575486,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,492,"Diejenigen, die Ihnen entgegengekommen sind, wurden im Zuge dieser Beratungen bitter enttäuscht.",data/txt/17144.txt,speech,linke
2575487,144,17,0,,,,493,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575488,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,494,"Ich wollte nach Ihnen reden, um zuerst zu hören, ob Sie in der Lage sind, sich dazu hier, im Parlament, nach dem Motto zu äußern - das habe ich von Ihnen erwartet -: Wir haben verstanden! Ich muss Ihnen aber sagen: Sie sind bei diesen Beratungen in Sachen Inhalt und Stil gleichermaßen durchgefallen.",data/txt/17144.txt,speech,linke
2575489,144,17,0,,,,495,Beifall bei der LINKEN sowie bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17144.txt,poi,
2575490,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,496,"In meiner Rede bei der ersten Lesung des Haushalts im September habe ich Sie, Herr Bundesminister, zu mehr Selbstbewusstsein aufgefordert.",data/txt/17144.txt,speech,linke
2575491,144,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,497,Aber nicht zu so viel!,data/txt/17144.txt,poi,spd
2575492,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,498,Gemeint war mehr Durchsetzungsvermögen,data/txt/17144.txt,speech,linke
2575493,144,17,0,Rainer Brüderle [FDP],Rainer Brüderle,rainer-bruderle,499,Das hat er!,data/txt/17144.txt,poi,fdp
2575494,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,500,"im Kabinett und gegenüber dem BMF. Gemeint war ausdrücklich nicht eine solche Schulmeisterei und Ignoranz gegenüber dem Parlament, wie Sie, Herr Bundesminister, sie heute an den Tag gelegt haben.",data/txt/17144.txt,speech,linke
2575495,144,17,0,,,,501,Beifall bei der LINKEN sowie bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17144.txt,poi,
2575496,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,502,"Aber es gibt immer Alternativen: Die Linke steht für eine Verkehrs-, Bau- und Stadtentwicklungspolitik, die stets von sozialer Verantwortung und demokratischer Teilhabe aller an den öffentlichen Gütern ausgeht. Was alle brauchen, muss öffentlich zugänglich und bezahlbar sein.",data/txt/17144.txt,speech,linke
2575497,144,17,0,,,,503,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575498,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,504,Wo ist das denn aktuell nicht der Fall?,data/txt/17144.txt,poi,fdp
2575499,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,505,"Meine Kollegin Bluhm ist auf die Achterbahnfahrt Ihres Etats eingegangen. Das war ein Auf und Ab: erst Kürzungen, dann Nachbesserungen. Dann gab es einen schwierigen CSU-Parteitag mit Versprechungen, die irgendwann den Bundeshaushalt erreichen: 1 Milliarde Euro mehr in zwei Jahren für die Verkehrsinfrastruktur. Nach Ihren öffentlichen Überlegungen zu einer Pkw-Maut ist das wohl so etwas wie eine Wiedergutmachung gegenüber dem ADAC.

Weil schlechter Stil allein eine Ablehnung des Etats nicht rechtfertigt, füge ich wenige Fakten im Telegrammstil hinzu: Die Kürzung bei der Städtebauförderung ist hier bereits hinlänglich kritisiert worden.",data/txt/17144.txt,speech,linke
2575500,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,506,Es kürzt doch keiner!,data/txt/17144.txt,poi,fdp
2575501,144,17,0,Gegenruf des Abg. Sören Bartol [SPD],Sören Bartol,soren-bartol,507,Natürlich kürzt ihr! Könnt ihr nicht rechnen?,data/txt/17144.txt,poi,spd
2575502,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,508,"Die energetische Gebäudesanierung haben Sie aus der Hand gegeben. Ihre Reaktionen auf die hier geäußerte Kritik sind - das sage ich ausdrücklich - schwach. Ich kann Ihnen sagen: Meine Kollegin Bluhm ist nicht nachtragend, aber sie vergisst auch nichts.",data/txt/17144.txt,speech,linke
2575503,144,17,0,,,,509,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575504,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,510,"Bei den Bahnprojekten haben Sie nach wie vor eher die Pflege von Prestigevorhaben als eine Bürgerbahn im Auge. Sie haben selbst hervorgehoben, wie eng die Ausbaustrecke Ulm-Wendlingen mit Stuttgart 21 verbunden ist, Herr Minister. Ich möchte Ihnen allerdings sagen, dass ich diesen gigantischen Werbeblock zu Stuttgart 21, den Sie hier am Beginn Ihrer Rede, zwei Tage vor der Volksabstimmung, gebracht haben, für etwas halte, was an Amtsmissbrauch grenzt.",data/txt/17144.txt,speech,linke
2575505,144,17,0,,,,511,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575506,144,17,0,,,,512,Widerspruch bei der CDU/CSU und der FDP,data/txt/17144.txt,poi,
2575507,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,513,Lächerlich! Damit kennen Sie sich als früherer FDJ-Sekretär ja aus!,data/txt/17144.txt,poi,fdp
2575508,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,514,"Mein Kollege Kahrs hat schon darauf hingewiesen, auf welche Art und Weise die zuständigen Ausschüsse des Bundestages über eine Erhöhung des Etats um fast 1 Milliarde Euro informiert wurden. Hier steht als Begründung nur - das sollte man sagen, damit es auch die Öffentlichkeit erreicht -: Nach kürzlich erfolgter Feststellung des Eisenbahn-Bundesamtes auf der Grundlage von Berechnungen der DB AG erhöhen sich die voraussichtlich zuwendungsfähigen Kosten der Neubaustrecke Wendlingen-Ulm für den Bund um rund 940 Millionen Euro. - Bisheriger Bundesanteil: 924 Millionen Euro. Da habe ich erst einmal gedacht: Das ist ein Schreibfehler. Das dürfte nicht um heißen, sondern müsste auf heißen. Aber das ist die Wahrheit. Angesichts einer solch gigantischen Summe haben wir im Haushaltsausschuss einen Tag vor der entscheidenden Sitzung das Ministerium aufgefordert, das am nächsten Tag gründlich zu erklären. Was wir erlebt haben, war eine Bankrotterklärung und nichts anderes. Das ist nicht hinzunehmen.",data/txt/17144.txt,speech,linke
2575509,144,17,0,,,,515,Beifall bei der LINKEN und der SPD,data/txt/17144.txt,poi,
2575510,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,516,"Wir erinnern Sie daran, dass nach wie vor große Schulden mit Blick auf die Lkw-Maut bestehen.",data/txt/17144.txt,speech,linke
2575511,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,517,"Das sind Forderungen des Bundes, keine Schulden!",data/txt/17144.txt,poi,fdp
2575512,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,518,"Das Konsortium Toll Collect schuldet dem Bund eine Summe von 4 oder 5 Milliarden Euro. Bei Hartz-IV-Empfängern machen Sie wegen 50 Euro eine Riesenwelle, aber diese Summe lassen Sie einfach durchgehen. Das nehmen wir nicht hin. Das muss hier kritisch angesprochen werden.",data/txt/17144.txt,speech,linke
2575513,144,17,0,,,,519,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575514,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,520,Zum versöhnlichen Schluss: Als Hauptberichterstatter danke ich recht herzlich meiner Kollegin Mitberichterstatterin und den Kollegen Mitberichterstattern. Wir muten uns mit diesem Etat und diesem Ministerium einiges zu.,data/txt/17144.txt,speech,linke
2575515,144,17,0,Dr. Gesine Lötzsch [DIE LINKE],Dr. Gesine Lötzsch,gesine-lotzsch,521,Oh ja!,data/txt/17144.txt,poi,linke
2575516,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,522,"Wegen der Dichte der Verhandlungen muss ich die Sitzungen immer sehr energisch moderieren, um zum Ziel zu kommen. Ich danke für euer Verständnis, gelobe aber ausdrücklich keine Besserung.",data/txt/17144.txt,speech,linke
2575517,144,17,0,,,,523,Beifall bei der LINKEN,data/txt/17144.txt,poi,
2575518,144,17,0,Roland Claus (DIE LINKE),Roland Claus,roland-claus,524,,data/txt/17144.txt,speech,linke
2575519,144,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,525,"Das Wort hat nun der Kollege Anton Hofreiter, Bündnis 90/Die Grünen.",data/txt/17144.txt,chair,
2575520,144,17,0,Georg Schirmbeck [CDU/CSU],Georg Schirmbeck,georg-schirmbeck,526,Als erstes kannst du dich mal entschuldigen!,data/txt/17144.txt,poi,cducsu
2575521,144,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,527,,data/txt/17144.txt,chair,
2575522,144,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,528,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Die Verkehrspolitik bzw. dieses Ministerium ist für Bereiche zuständig, die für die Zukunft, den Wohlstand und das Wachstum unseres Landes von ganz entscheidender Bedeutung sind. Wir sind eine der größten Exportnationen der Welt und damit auch eine der wichtigsten Importnationen für die Welt. Das heißt, eine funktionierende Verkehrsinfrastruktur ist für die Zukunft dieses Landes von entscheidender Bedeutung.",data/txt/17144.txt,speech,gruene
2575523,144,17,0,,,,529,"Beifall beim BÜNDNIS 90/DIE GRÜNEN, bei der CDU/CSU, der SPD und der FDP",data/txt/17144.txt,poi,
2575524,144,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,530,Einsicht ist der erste Weg zur Besserung!,data/txt/17144.txt,poi,fdp
